0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
7
7
4
7
3
6
4
6
2
6
1
6
8
9
6
13
12
10
12
11
8
8
9
8
9
20
16
12
11
6
8
12
11
6
4
11
6
6
12
14
12
9
7
8
7
12
11
11
8
15
8
11
6
18
14
9
17
15
12
22
8
20
12
14
16
17
12
10
10
15
9
16
13
13
20
17
14
16
20
17
17
17
17
25
19
25
12
17
23
16
22
33
29
37
28
27
27
28
36
29
35
36
53
35
47
52
37
49
41
48
36
53
56
48
35
40
55
48
50
42
43
37
39
40
40
45
38
50
36
38
23
39
41
32
49
37
48
42
40
36
25
28
33
35
34
42
29
35
32
35
23
33
34
33
34
26
23
20
30
37
36
24
24
41
33
23
25
28
23
42
33
36
34
43
31
36
37
39
31
32
28
36
27
35
31
26
25
35
36
25
30
20
17
38
35
34
37
36
35
38
38
32
28
30
34
34
34
32
34
31
28
32
30
27
32
26
34
36
30
32
29
27
33
21
31
29
37
29
30
23
25
34
32
34
28
25
28
39
23
25
32
25
29
34
22
25
19
36
32
31
26
23
20
26
28
35
25
30
34
27
26
25
28
34
28
20
22
23
18
28
16
33
38
24
27
28
27
33
28
39
20
17
21
24
22
26
28
26
24
24
19
28
23
20
27
23
28
15
24
24
15
24
23
33
22
19
22
32
25
22
19
28
22
22
27
25
23
26
21
22
20
21
30
23
17
21
32
17
30
19
23
27
26
21
22
20
17
22
25
26
20
11
21
17
26
25
18
16
13
21
21
15
23
20
16
32
18
22
22
11
17
8
16
23
21
25
23
15
19
9
21
15
23
11
26
19
21
17
19
22
18
20
31
18
15
15
21
21
18
14
25
17
14
18
11
21
20
15
12
24
25
23
14
16
21
22
12
14
19
14
19
22
35
18
23
15
22
22
13
21
28
15
19
13
23
15
18
21
25
24
21
25
24
25
16
18
26
24
10
23
21
17
23
33
27
18
27
21
34
33
30
28
30
20
31
43
27
27
20
37
25
29
28
32
27
22
37
27
27
32
24
38
35
24
43
24
25
28
34
36
25
33
22
37
27
36
36
32
33
32
25
40
30
23
32
30
32
42
38
31
33
30
36
28
26
35
37
27
25
38
23
27
25
21
29
33
25
36
29
33
32
25
30
26
23
23
31
20
16
27
25
17
36
24
23
14
14
14
17
13
15
24
19
19
14
11
15
21
13
10
14
19
19
10
12
20
18
18
8
10
13
21
14
15
12
20
12
15
13
12
14
9
12
13
9
10
10
5
15
3
10
8
10
9
14
8
16
14
8
8
7
8
7
6
8
10
9
12
9
11
9
10
11
6
6
7
8
4
8
9
6
9
3
7
5
10
12
5
8
3
8
6
5
5
4
7
7
9
6
9
9
8
5
7
6
9
5
7
5
8
2
8
13
5
7
7
7
6
4
6
9
7
4
5
8
12
8
6
6
7
6
7
8
6
8
7
2
12
4
7
10
4
8
4
9
5
9
3
5
8
4
5
6
5
3
6
4
4
3
8
8
5
8
4
6
6
10
6
4
3
8
4
2
2
7
12
7
5
9
2
3
6
4
6
4
4
3
4
8
5
3
7
8
5
5
8
5
10
5
6
5
7
5
6
9
5
2
10
7
9
3
4
6
6
7
2
6
9
1
0
11
6
5
5
7
7
4
10
7
4
7
4
2
6
8
11
7
5
7
3
5
8
5
11
8
9
3
4
9
7
5
4
3
8
3
6
3
5
7
10
7
3
7
9
3
4
3
13
0
6
8
8
5
6
6
6
5
5
4
9
7
5
4
3
8
6
4
3
4
10
8
10
4
4
2
9
5
5
7
5
7
5
4
6
7
11
7
5
4
9
6
8
3
6
7
6
6
4
7
4
7
5
8
9
7
6
8
10
6
4
5
8
6
5
6
8
2
5
1
5
3
7
7
4
4
9
7
1
7
6
5
2
9
5
7
5
5
8
9
3
7
6
6
7
4
8
3
3
8
7
9
5
7
3
5
4
5
9
7
6
3
7
5
4
3
3
4
4
2
5
2
5
8
8
2
8
3
3
7
7
4
12
7
9
4
3
5
8
4
8
4
4
7
4
4
4
6
4
3
3
3
4
2
6
4
4
1
12
6
2
8
4
1
3
2
7
10
9
7
7
4
3
7
2
2
7
3
3
1
5
6
6
6
3
3
5
5
2
7
5
4
6
5
2
2
2
4
5
4
4
4
5
1
5
5
7
3
1
4
1
4
5
2
6
5
7
7
6
4
2
5
3
2
3
8
4
4
3
1
4
4
5
5
5
5
5
7
5
3
1
2
1
1
5
2
4
4
6
2
2
4
3
8
7
5
8
8
